title,description,startTime,endTime,maxGuestCount,eventStatus,locationID,hostID,guestCount
Event#273,Event#273's description,2020-12-06 02:00:00,2020-12-06 03:00:00,16,OPEN,74,323,1
Event#274,Event#274's description,2020-12-06 03:00:00,2020-12-06 04:00:00,8,OPEN,67,163,1
Event#275,Event#275's description,2020-12-06 04:00:00,2020-12-06 05:00:00,8,OPEN,171,460,1
Event#276,Event#276's description,2020-12-06 05:00:00,2020-12-06 06:00:00,6,OPEN,179,105,1
Event#277,Event#277's description,2020-12-06 06:00:00,2020-12-06 07:00:00,18,OPEN,291,275,1
Event#278,Event#278's description,2020-12-06 07:00:00,2020-12-06 08:00:00,13,OPEN,328,341,1
Event#279,Event#279's description,2020-12-06 08:00:00,2020-12-06 09:00:00,13,OPEN,19,102,1
Event#280,Event#280's description,2020-12-06 09:00:00,2020-12-06 10:00:00,10,OPEN,164,89,1
Event#281,Event#281's description,2020-12-06 10:00:00,2020-12-06 11:00:00,5,OPEN,190,420,1
Event#282,Event#282's description,2020-12-06 11:00:00,2020-12-06 12:00:00,15,OPEN,121,433,1
Event#283,Event#283's description,2020-12-06 12:00:00,2020-12-06 13:00:00,6,OPEN,98,435,1
Event#284,Event#284's description,2020-12-06 13:00:00,2020-12-06 14:00:00,12,OPEN,357,281,1
Event#285,Event#285's description,2020-12-06 14:00:00,2020-12-06 15:00:00,13,OPEN,204,213,1
Event#286,Event#286's description,2020-12-06 15:00:00,2020-12-06 16:00:00,11,OPEN,213,17,1
Event#287,Event#287's description,2020-12-06 16:00:00,2020-12-06 17:00:00,16,OPEN,237,382,1
Event#288,Event#288's description,2020-12-06 17:00:00,2020-12-06 18:00:00,19,OPEN,28,428,1
Event#289,Event#289's description,2020-12-06 18:00:00,2020-12-06 19:00:00,8,OPEN,223,159,1
Event#290,Event#290's description,2020-12-06 19:00:00,2020-12-06 20:00:00,16,OPEN,259,486,1
Event#291,Event#291's description,2020-12-06 20:00:00,2020-12-06 21:00:00,10,OPEN,241,297,1
Event#292,Event#292's description,2020-12-06 21:00:00,2020-12-06 22:00:00,20,OPEN,301,341,1
Event#293,Event#293's description,2020-12-06 22:00:00,2020-12-06 23:00:00,13,OPEN,95,439,1
Event#294,Event#294's description,2020-12-06 23:00:00,2020-12-07 00:00:00,19,OPEN,304,434,1
Event#295,Event#295's description,2020-12-07 00:00:00,2020-12-07 01:00:00,18,OPEN,356,409,1
Event#296,Event#296's description,2020-12-07 01:00:00,2020-12-07 02:00:00,20,OPEN,353,45,1
Event#297,Event#297's description,2020-12-07 02:00:00,2020-12-07 03:00:00,12,OPEN,274,8,1
Event#298,Event#298's description,2020-12-07 03:00:00,2020-12-07 04:00:00,20,OPEN,236,25,1
Event#299,Event#299's description,2020-12-07 04:00:00,2020-12-07 05:00:00,16,OPEN,215,247,1
Event#300,Event#300's description,2020-12-07 05:00:00,2020-12-07 06:00:00,14,OPEN,43,366,1
Event#301,Event#301's description,2020-12-07 06:00:00,2020-12-07 07:00:00,9,OPEN,128,478,1
Event#302,Event#302's description,2020-12-07 07:00:00,2020-12-07 08:00:00,16,OPEN,200,123,1
Event#303,Event#303's description,2020-12-07 08:00:00,2020-12-07 09:00:00,8,OPEN,56,259,1
Event#304,Event#304's description,2020-12-07 09:00:00,2020-12-07 10:00:00,5,OPEN,73,465,1
Event#305,Event#305's description,2020-12-07 10:00:00,2020-12-07 11:00:00,10,OPEN,311,129,1
Event#306,Event#306's description,2020-12-07 11:00:00,2020-12-07 12:00:00,13,OPEN,205,17,1
Event#307,Event#307's description,2020-12-07 12:00:00,2020-12-07 13:00:00,5,OPEN,367,163,1
Event#308,Event#308's description,2020-12-07 13:00:00,2020-12-07 14:00:00,11,OPEN,151,435,1
Event#309,Event#309's description,2020-12-07 14:00:00,2020-12-07 15:00:00,19,OPEN,223,218,1
Event#310,Event#310's description,2020-12-07 15:00:00,2020-12-07 16:00:00,10,OPEN,31,90,1
Event#311,Event#311's description,2020-12-07 16:00:00,2020-12-07 17:00:00,9,OPEN,39,407,1
Event#312,Event#312's description,2020-12-07 17:00:00,2020-12-07 18:00:00,18,OPEN,28,134,1
Event#313,Event#313's description,2020-12-07 18:00:00,2020-12-07 19:00:00,16,OPEN,216,247,1
Event#314,Event#314's description,2020-12-07 19:00:00,2020-12-07 20:00:00,15,OPEN,296,382,1
Event#315,Event#315's description,2020-12-07 20:00:00,2020-12-07 21:00:00,19,OPEN,170,29,1
Event#316,Event#316's description,2020-12-07 21:00:00,2020-12-07 22:00:00,16,OPEN,332,85,1
Event#317,Event#317's description,2020-12-07 22:00:00,2020-12-07 23:00:00,11,OPEN,159,44,1
Event#318,Event#318's description,2020-12-07 23:00:00,2020-12-08 00:00:00,5,OPEN,348,225,1
Event#319,Event#319's description,2020-12-08 00:00:00,2020-12-08 01:00:00,6,OPEN,354,169,1
Event#320,Event#320's description,2020-12-08 01:00:00,2020-12-08 02:00:00,7,OPEN,266,477,1
Event#321,Event#321's description,2020-12-08 02:00:00,2020-12-08 03:00:00,16,OPEN,195,384,1
Event#322,Event#322's description,2020-12-08 03:00:00,2020-12-08 04:00:00,14,OPEN,172,489,1
Event#323,Event#323's description,2020-12-08 04:00:00,2020-12-08 05:00:00,16,OPEN,399,482,1
Event#324,Event#324's description,2020-12-08 05:00:00,2020-12-08 06:00:00,7,OPEN,304,237,1
Event#325,Event#325's description,2020-12-08 06:00:00,2020-12-08 07:00:00,5,OPEN,350,216,1
Event#326,Event#326's description,2020-12-08 07:00:00,2020-12-08 08:00:00,10,OPEN,233,158,1
Event#327,Event#327's description,2020-12-08 08:00:00,2020-12-08 09:00:00,10,OPEN,388,6,1
Event#328,Event#328's description,2020-12-08 09:00:00,2020-12-08 10:00:00,8,OPEN,304,171,1
Event#329,Event#329's description,2020-12-08 10:00:00,2020-12-08 11:00:00,18,OPEN,234,455,1
Event#330,Event#330's description,2020-12-08 11:00:00,2020-12-08 12:00:00,9,OPEN,194,262,1
Event#331,Event#331's description,2020-12-08 12:00:00,2020-12-08 13:00:00,9,OPEN,360,47,1
Event#332,Event#332's description,2020-12-08 13:00:00,2020-12-08 14:00:00,11,OPEN,381,222,1
Event#333,Event#333's description,2020-12-08 14:00:00,2020-12-08 15:00:00,6,OPEN,319,18,1
Event#334,Event#334's description,2020-12-08 15:00:00,2020-12-08 16:00:00,13,OPEN,312,76,1
Event#335,Event#335's description,2020-12-08 16:00:00,2020-12-08 17:00:00,13,OPEN,43,33,1
Event#336,Event#336's description,2020-12-08 17:00:00,2020-12-08 18:00:00,9,OPEN,380,403,1
Event#337,Event#337's description,2020-12-08 18:00:00,2020-12-08 19:00:00,18,OPEN,340,199,1
Event#338,Event#338's description,2020-12-08 19:00:00,2020-12-08 20:00:00,6,OPEN,42,28,1
Event#339,Event#339's description,2020-12-08 20:00:00,2020-12-08 21:00:00,8,OPEN,230,487,1
Event#340,Event#340's description,2020-12-08 21:00:00,2020-12-08 22:00:00,19,OPEN,269,298,1
Event#341,Event#341's description,2020-12-08 22:00:00,2020-12-08 23:00:00,5,OPEN,224,495,1
Event#342,Event#342's description,2020-12-08 23:00:00,2020-12-09 00:00:00,17,OPEN,353,489,1
Event#343,Event#343's description,2020-12-09 00:00:00,2020-12-09 01:00:00,7,OPEN,61,196,1
Event#344,Event#344's description,2020-12-09 01:00:00,2020-12-09 02:00:00,5,OPEN,120,143,1
Event#345,Event#345's description,2020-12-09 02:00:00,2020-12-09 03:00:00,9,OPEN,22,297,1
Event#346,Event#346's description,2020-12-09 03:00:00,2020-12-09 04:00:00,12,OPEN,74,49,1
Event#347,Event#347's description,2020-12-09 04:00:00,2020-12-09 05:00:00,15,OPEN,36,354,1
Event#348,Event#348's description,2020-12-09 05:00:00,2020-12-09 06:00:00,8,OPEN,39,138,1
Event#349,Event#349's description,2020-12-09 06:00:00,2020-12-09 07:00:00,8,OPEN,36,253,1
Event#350,Event#350's description,2020-12-09 07:00:00,2020-12-09 08:00:00,5,OPEN,282,414,1
Event#351,Event#351's description,2020-12-09 08:00:00,2020-12-09 09:00:00,5,OPEN,186,437,1
Event#352,Event#352's description,2020-12-09 09:00:00,2020-12-09 10:00:00,17,OPEN,159,160,1
Event#353,Event#353's description,2020-12-09 10:00:00,2020-12-09 11:00:00,20,OPEN,4,239,1
Event#354,Event#354's description,2020-12-09 11:00:00,2020-12-09 12:00:00,7,OPEN,351,305,1
Event#355,Event#355's description,2020-12-09 12:00:00,2020-12-09 13:00:00,20,OPEN,355,40,1
Event#356,Event#356's description,2020-12-09 13:00:00,2020-12-09 14:00:00,14,OPEN,349,200,1
Event#357,Event#357's description,2020-12-09 14:00:00,2020-12-09 15:00:00,5,OPEN,157,491,1
Event#358,Event#358's description,2020-12-09 15:00:00,2020-12-09 16:00:00,11,OPEN,327,305,1
Event#359,Event#359's description,2020-12-09 16:00:00,2020-12-09 17:00:00,18,OPEN,253,186,1
Event#360,Event#360's description,2020-12-09 17:00:00,2020-12-09 18:00:00,20,OPEN,84,424,1
Event#361,Event#361's description,2020-12-09 18:00:00,2020-12-09 19:00:00,20,OPEN,361,498,1
Event#362,Event#362's description,2020-12-09 19:00:00,2020-12-09 20:00:00,17,OPEN,64,403,1
Event#363,Event#363's description,2020-12-09 20:00:00,2020-12-09 21:00:00,15,OPEN,352,96,1
Event#364,Event#364's description,2020-12-09 21:00:00,2020-12-09 22:00:00,10,OPEN,209,28,1
Event#365,Event#365's description,2020-12-09 22:00:00,2020-12-09 23:00:00,8,OPEN,331,168,1
Event#366,Event#366's description,2020-12-09 23:00:00,2020-12-10 00:00:00,10,OPEN,236,221,1
Event#367,Event#367's description,2020-12-10 00:00:00,2020-12-10 01:00:00,9,OPEN,110,190,1
Event#368,Event#368's description,2020-12-10 01:00:00,2020-12-10 02:00:00,19,OPEN,370,52,1
Event#369,Event#369's description,2020-12-10 02:00:00,2020-12-10 03:00:00,14,OPEN,390,343,1
Event#370,Event#370's description,2020-12-10 03:00:00,2020-12-10 04:00:00,10,OPEN,300,201,1
Event#371,Event#371's description,2020-12-10 04:00:00,2020-12-10 05:00:00,18,OPEN,291,332,1
Event#372,Event#372's description,2020-12-10 05:00:00,2020-12-10 06:00:00,13,OPEN,362,78,1
Event#373,Event#373's description,2020-12-10 06:00:00,2020-12-10 07:00:00,18,OPEN,230,56,1
Event#374,Event#374's description,2020-12-10 07:00:00,2020-12-10 08:00:00,16,OPEN,85,102,1
Event#375,Event#375's description,2020-12-10 08:00:00,2020-12-10 09:00:00,13,OPEN,335,97,1
Event#376,Event#376's description,2020-12-10 09:00:00,2020-12-10 10:00:00,5,OPEN,101,422,1
Event#377,Event#377's description,2020-12-10 10:00:00,2020-12-10 11:00:00,17,OPEN,156,222,1
Event#378,Event#378's description,2020-12-10 11:00:00,2020-12-10 12:00:00,15,OPEN,56,208,1
Event#379,Event#379's description,2020-12-10 12:00:00,2020-12-10 13:00:00,20,OPEN,91,108,1
Event#380,Event#380's description,2020-12-10 13:00:00,2020-12-10 14:00:00,16,OPEN,1,222,1
Event#381,Event#381's description,2020-12-10 14:00:00,2020-12-10 15:00:00,15,OPEN,250,23,1
Event#382,Event#382's description,2020-12-10 15:00:00,2020-12-10 16:00:00,20,OPEN,378,104,1
Event#383,Event#383's description,2020-12-10 16:00:00,2020-12-10 17:00:00,13,OPEN,17,73,1
Event#384,Event#384's description,2020-12-10 17:00:00,2020-12-10 18:00:00,19,OPEN,124,320,1
Event#385,Event#385's description,2020-12-10 18:00:00,2020-12-10 19:00:00,11,OPEN,260,163,1
Event#386,Event#386's description,2020-12-10 19:00:00,2020-12-10 20:00:00,14,OPEN,120,234,1
Event#387,Event#387's description,2020-12-10 20:00:00,2020-12-10 21:00:00,20,OPEN,29,98,1
Event#388,Event#388's description,2020-12-10 21:00:00,2020-12-10 22:00:00,11,OPEN,399,244,1
Event#389,Event#389's description,2020-12-10 22:00:00,2020-12-10 23:00:00,7,OPEN,261,119,1
Event#390,Event#390's description,2020-12-10 23:00:00,2020-12-11 00:00:00,5,OPEN,361,447,1
Event#391,Event#391's description,2020-12-11 00:00:00,2020-12-11 01:00:00,5,OPEN,81,239,1
Event#392,Event#392's description,2020-12-11 01:00:00,2020-12-11 02:00:00,5,OPEN,289,141,1
Event#393,Event#393's description,2020-12-11 02:00:00,2020-12-11 03:00:00,17,OPEN,344,248,1
Event#394,Event#394's description,2020-12-11 03:00:00,2020-12-11 04:00:00,11,OPEN,329,231,1
Event#395,Event#395's description,2020-12-11 04:00:00,2020-12-11 05:00:00,5,OPEN,364,431,1
Event#396,Event#396's description,2020-12-11 05:00:00,2020-12-11 06:00:00,10,OPEN,133,349,1
Event#397,Event#397's description,2020-12-11 06:00:00,2020-12-11 07:00:00,19,OPEN,270,436,1
Event#398,Event#398's description,2020-12-11 07:00:00,2020-12-11 08:00:00,15,OPEN,139,267,1
Event#399,Event#399's description,2020-12-11 08:00:00,2020-12-11 09:00:00,6,OPEN,303,177,1
Event#400,Event#400's description,2020-12-11 09:00:00,2020-12-11 10:00:00,20,OPEN,276,294,1
Event#401,Event#401's description,2020-12-11 10:00:00,2020-12-11 11:00:00,18,OPEN,182,410,1
Event#402,Event#402's description,2020-12-11 11:00:00,2020-12-11 12:00:00,10,OPEN,148,101,1
Event#403,Event#403's description,2020-12-11 12:00:00,2020-12-11 13:00:00,18,OPEN,343,83,1
Event#404,Event#404's description,2020-12-11 13:00:00,2020-12-11 14:00:00,20,OPEN,345,118,1
Event#405,Event#405's description,2020-12-11 14:00:00,2020-12-11 15:00:00,5,OPEN,73,215,1
Event#406,Event#406's description,2020-12-11 15:00:00,2020-12-11 16:00:00,5,OPEN,371,205,1
Event#407,Event#407's description,2020-12-11 16:00:00,2020-12-11 17:00:00,16,OPEN,58,127,1
Event#408,Event#408's description,2020-12-11 17:00:00,2020-12-11 18:00:00,10,OPEN,4,175,1
Event#409,Event#409's description,2020-12-11 18:00:00,2020-12-11 19:00:00,17,OPEN,157,430,1
Event#410,Event#410's description,2020-12-11 19:00:00,2020-12-11 20:00:00,10,OPEN,174,409,1
Event#411,Event#411's description,2020-12-11 20:00:00,2020-12-11 21:00:00,17,OPEN,96,209,1
Event#412,Event#412's description,2020-12-11 21:00:00,2020-12-11 22:00:00,15,OPEN,128,65,1
Event#413,Event#413's description,2020-12-11 22:00:00,2020-12-11 23:00:00,14,OPEN,358,330,1
Event#414,Event#414's description,2020-12-11 23:00:00,2020-12-12 00:00:00,6,OPEN,128,450,1
Event#415,Event#415's description,2020-12-12 00:00:00,2020-12-12 01:00:00,16,OPEN,115,304,1
Event#416,Event#416's description,2020-12-12 01:00:00,2020-12-12 02:00:00,10,OPEN,29,440,1
Event#417,Event#417's description,2020-12-12 02:00:00,2020-12-12 03:00:00,18,OPEN,216,142,1
Event#418,Event#418's description,2020-12-12 03:00:00,2020-12-12 04:00:00,12,OPEN,358,104,1
Event#419,Event#419's description,2020-12-12 04:00:00,2020-12-12 05:00:00,13,OPEN,96,34,1
Event#420,Event#420's description,2020-12-12 05:00:00,2020-12-12 06:00:00,13,OPEN,89,393,1
Event#421,Event#421's description,2020-12-12 06:00:00,2020-12-12 07:00:00,6,OPEN,135,380,1
Event#422,Event#422's description,2020-12-12 07:00:00,2020-12-12 08:00:00,20,OPEN,159,279,1
Event#423,Event#423's description,2020-12-12 08:00:00,2020-12-12 09:00:00,7,OPEN,217,175,1
Event#424,Event#424's description,2020-12-12 09:00:00,2020-12-12 10:00:00,9,OPEN,101,141,1
Event#425,Event#425's description,2020-12-12 10:00:00,2020-12-12 11:00:00,18,OPEN,326,228,1
Event#426,Event#426's description,2020-12-12 11:00:00,2020-12-12 12:00:00,7,OPEN,264,314,1
Event#427,Event#427's description,2020-12-12 12:00:00,2020-12-12 13:00:00,16,OPEN,24,496,1
Event#428,Event#428's description,2020-12-12 13:00:00,2020-12-12 14:00:00,20,OPEN,115,446,1
Event#429,Event#429's description,2020-12-12 14:00:00,2020-12-12 15:00:00,15,OPEN,110,474,1
Event#430,Event#430's description,2020-12-12 15:00:00,2020-12-12 16:00:00,14,OPEN,30,142,1
Event#431,Event#431's description,2020-12-12 16:00:00,2020-12-12 17:00:00,17,OPEN,129,5,1
Event#432,Event#432's description,2020-12-12 17:00:00,2020-12-12 18:00:00,19,OPEN,284,422,1
Event#433,Event#433's description,2020-12-12 18:00:00,2020-12-12 19:00:00,11,OPEN,171,270,1
Event#434,Event#434's description,2020-12-12 19:00:00,2020-12-12 20:00:00,5,OPEN,12,322,1
Event#435,Event#435's description,2020-12-12 20:00:00,2020-12-12 21:00:00,15,OPEN,108,7,1
Event#436,Event#436's description,2020-12-12 21:00:00,2020-12-12 22:00:00,5,OPEN,191,477,1
Event#437,Event#437's description,2020-12-12 22:00:00,2020-12-12 23:00:00,10,OPEN,322,131,1
Event#438,Event#438's description,2020-12-12 23:00:00,2020-12-13 00:00:00,19,OPEN,231,333,1
Event#439,Event#439's description,2020-12-13 00:00:00,2020-12-13 01:00:00,20,OPEN,348,353,1
Event#440,Event#440's description,2020-12-13 01:00:00,2020-12-13 02:00:00,20,OPEN,167,149,1
Event#441,Event#441's description,2020-12-13 02:00:00,2020-12-13 03:00:00,5,OPEN,205,184,1
Event#442,Event#442's description,2020-12-13 03:00:00,2020-12-13 04:00:00,18,OPEN,192,198,1
Event#443,Event#443's description,2020-12-13 04:00:00,2020-12-13 05:00:00,6,OPEN,322,53,1
Event#444,Event#444's description,2020-12-13 05:00:00,2020-12-13 06:00:00,8,OPEN,69,331,1
Event#445,Event#445's description,2020-12-13 06:00:00,2020-12-13 07:00:00,14,OPEN,155,309,1
Event#446,Event#446's description,2020-12-13 07:00:00,2020-12-13 08:00:00,19,OPEN,144,60,1
Event#447,Event#447's description,2020-12-13 08:00:00,2020-12-13 09:00:00,9,OPEN,196,200,1
Event#448,Event#448's description,2020-12-13 09:00:00,2020-12-13 10:00:00,14,OPEN,377,110,1
Event#449,Event#449's description,2020-12-13 10:00:00,2020-12-13 11:00:00,16,OPEN,163,458,1
Event#450,Event#450's description,2020-12-13 11:00:00,2020-12-13 12:00:00,15,OPEN,121,225,1
Event#451,Event#451's description,2020-12-13 12:00:00,2020-12-13 13:00:00,10,OPEN,77,6,1
Event#452,Event#452's description,2020-12-13 13:00:00,2020-12-13 14:00:00,13,OPEN,7,398,1
Event#453,Event#453's description,2020-12-13 14:00:00,2020-12-13 15:00:00,16,OPEN,49,206,1
Event#454,Event#454's description,2020-12-13 15:00:00,2020-12-13 16:00:00,8,OPEN,373,252,1
Event#455,Event#455's description,2020-12-13 16:00:00,2020-12-13 17:00:00,18,OPEN,388,385,1
Event#456,Event#456's description,2020-12-13 17:00:00,2020-12-13 18:00:00,6,OPEN,324,281,1
Event#457,Event#457's description,2020-12-13 18:00:00,2020-12-13 19:00:00,6,OPEN,93,464,1
Event#458,Event#458's description,2020-12-13 19:00:00,2020-12-13 20:00:00,8,OPEN,142,97,1
Event#459,Event#459's description,2020-12-13 20:00:00,2020-12-13 21:00:00,19,OPEN,138,13,1
Event#460,Event#460's description,2020-12-13 21:00:00,2020-12-13 22:00:00,16,OPEN,81,115,1
Event#461,Event#461's description,2020-12-13 22:00:00,2020-12-13 23:00:00,7,OPEN,174,156,1
Event#462,Event#462's description,2020-12-13 23:00:00,2020-12-14 00:00:00,12,OPEN,166,34,1
Event#463,Event#463's description,2020-12-14 00:00:00,2020-12-14 01:00:00,15,OPEN,96,387,1
Event#464,Event#464's description,2020-12-14 01:00:00,2020-12-14 02:00:00,19,OPEN,379,105,1
Event#465,Event#465's description,2020-12-14 02:00:00,2020-12-14 03:00:00,15,OPEN,286,407,1
Event#466,Event#466's description,2020-12-14 03:00:00,2020-12-14 04:00:00,18,OPEN,67,219,1
Event#467,Event#467's description,2020-12-14 04:00:00,2020-12-14 05:00:00,11,OPEN,270,130,1
Event#468,Event#468's description,2020-12-14 05:00:00,2020-12-14 06:00:00,19,OPEN,201,65,1
Event#469,Event#469's description,2020-12-14 06:00:00,2020-12-14 07:00:00,9,OPEN,98,349,1
Event#470,Event#470's description,2020-12-14 07:00:00,2020-12-14 08:00:00,9,OPEN,343,77,1
Event#471,Event#471's description,2020-12-14 08:00:00,2020-12-14 09:00:00,5,OPEN,394,163,1
Event#472,Event#472's description,2020-12-14 09:00:00,2020-12-14 10:00:00,12,OPEN,6,308,1
Event#473,Event#473's description,2020-12-14 10:00:00,2020-12-14 11:00:00,5,OPEN,144,66,1
Event#474,Event#474's description,2020-12-14 11:00:00,2020-12-14 12:00:00,10,OPEN,256,28,1
Event#475,Event#475's description,2020-12-14 12:00:00,2020-12-14 13:00:00,13,OPEN,158,322,1
Event#476,Event#476's description,2020-12-14 13:00:00,2020-12-14 14:00:00,7,OPEN,210,433,1
Event#477,Event#477's description,2020-12-14 14:00:00,2020-12-14 15:00:00,8,OPEN,145,120,1
Event#478,Event#478's description,2020-12-14 15:00:00,2020-12-14 16:00:00,12,OPEN,278,213,1
Event#479,Event#479's description,2020-12-14 16:00:00,2020-12-14 17:00:00,6,OPEN,218,89,1
Event#480,Event#480's description,2020-12-14 17:00:00,2020-12-14 18:00:00,5,OPEN,399,152,1
Event#481,Event#481's description,2020-12-14 18:00:00,2020-12-14 19:00:00,13,OPEN,169,493,1
Event#482,Event#482's description,2020-12-14 19:00:00,2020-12-14 20:00:00,8,OPEN,172,387,1
Event#483,Event#483's description,2020-12-14 20:00:00,2020-12-14 21:00:00,11,OPEN,385,37,1
Event#484,Event#484's description,2020-12-14 21:00:00,2020-12-14 22:00:00,20,OPEN,156,274,1
Event#485,Event#485's description,2020-12-14 22:00:00,2020-12-14 23:00:00,6,OPEN,90,321,1
Event#486,Event#486's description,2020-12-14 23:00:00,2020-12-15 00:00:00,5,OPEN,171,161,1
Event#487,Event#487's description,2020-12-15 00:00:00,2020-12-15 01:00:00,12,OPEN,160,437,1
Event#488,Event#488's description,2020-12-15 01:00:00,2020-12-15 02:00:00,8,OPEN,243,94,1
Event#489,Event#489's description,2020-12-15 02:00:00,2020-12-15 03:00:00,7,OPEN,77,11,1
Event#490,Event#490's description,2020-12-15 03:00:00,2020-12-15 04:00:00,12,OPEN,378,291,1
